transaction_id,customer_id,account_type,branch_code,transaction_type,transaction_amount,transaction_date,channel,balance_after_transaction,merchant_category_code,geo_location
T104791,C11449,Business,BR-006,Transfer,82509,2025-01-31 21:58:16,Counter,42846,1739,"27.093651, 80.65833"
T104792,C12544,Savings,BR-016,Online Payment,23348,2025-04-13 12:12:18,Internet,78261,9701,"26.029124, 80.808525"
T104793,C10719,Current,BR-005,Online Payment,89260 USD,2023-10-22 09:41:12,Counter,234312,7617,"27.923337, 85.594985"
T104794,C12820,Business,BR-019,Deposit,43616 USD,2024-11-24 10:28:56,Counter,444443,1079,"28.772938, 80.285118"
T104795,C10301,Savings,BR-005,Withdrawal,29161,2023-10-27 09:24:35,Internet,185100,4838,"28.05917, 81.896169"
T104796,C11899,Savings,BR-015,Withdrawal,24270,2025-05-23 20:47:03,Qr,431599,1870,"28.092226, 84.762231"
T104797,C11625,Business,BR-004,Withdrawal,8124,2023-07-18 08:23:00,Mobile Banking,292627,4076,"29.666056, 82.331562"
T104798,C10031,Business,BR-014,Deposit,82314,2023-11-25 20:23:52,Counter,8265,2184,"29.277913, 84.196315"
T104799,C12136,Current,BR-007,Transfer,86047,2025-03-10 03:34:44,Internet,285907,7044,"27.349486, 86.452553"
T104800,C11708,Current,BR-005,Transfer,43903,2023-06-14 11:55:57,Mobile Banking,207724,8461,"28.09087, 86.006773"
T104801,C11034,Current,BR-017,Transfer,19396,2025-03-03 06:03:21,Atm,16733,1024,"26.732736, 85.159192"
T104802,C11757,Business,BR-012,Withdrawal,91929,2023-08-11 09:11:23,Internet,375340,1282,"26.068445, 83.334785"
T104803,C10009,Savings,BR-015,Deposit,92808,2023-05-29 04:08:32,Qr,92038,6236,"28.136804, 87.215377"
T104804,C12319,Current,BR-010,Withdrawal,86764,2024-12-02 14:51:31,Qr,300564,4790,"26.161114, 84.700365"
T104805,C10313,Business,BR-008,Withdrawal,18357,2024-08-01 19:30:30,Mobile Banking,141319,7430,"27.055331, 87.1469"
T104806,C12770,Savings,BR-001,Withdrawal,12955,2025-02-10 07:48:55,Qr,418056,5483,"28.089581, 83.857068"
T104807,C11671,Savings,BR-006,Online Payment,85278,2025-03-03 09:40:00,Atm,459365,7441,"29.08042, 83.688737"
T104808,C11721,Business,BR-003,Online Payment,20125,2025-01-16 12:32:12,Qr,22058,8343,"28.83659, 83.194385"
T104809,C11115,Current,BR-006,Withdrawal,4558,2024-12-25 04:51:47,Mobile Banking,247301,1737,"28.629876, 84.626106"
T104810,C12232,Current,BR-008,Online Payment,63710,2023-06-03 18:19:11,Counter,298073,3344,"27.373206, 80.575593"
T104811,C10988,Business,BR-020,Deposit,70943,2024-10-19 21:46:44,Atm,478387,7241,"28.410458, 80.950145"
T104812,C11266,Business,BR-002,Deposit,84061,2023-12-26 09:44:47,Internet,485380,6877,"29.239288, 82.142983"
T104813,C12010,Business,BR-016,Transfer,49931,2023-06-14 01:40:55,Mobile Banking,163434,9292,"26.815454, 81.161897"
T104814,C10671,Business,BR-008,Withdrawal,43527,2023-11-24 10:29:02,Counter,87489,8004,"26.162145, 83.006601"
T104815,C10957,Business,BR-013,Online Payment,93909,2024-01-29 22:15:31,Qr,85664,1415,"28.974392, 86.804984"
T104816,C10949,Business,BR-017,Transfer,38606,2023-06-24 09:05:05,Atm,179428,3117,"27.784755, 84.297335"
T104817,C11917,Current,BR-014,Withdrawal,5768,2023-08-31 16:55:28,Internet,78597,2674,"26.075788, 86.721896"
T104818,C12449,Current,BR-007,Transfer,91570,2024-01-16 02:29:22,Qr,269185,7148,"29.442758, 84.775003"
T104819,C10600,Business,BR-008,Withdrawal,47295,2023-09-13 03:22:15,Counter,79209,2876,"26.88644, 87.697285"
T104820,C12615,Savings,BR-013,Deposit,73333,2023-11-07 23:13:50,Atm,259109,3790,"26.143848, 80.488999"
T104821,C12004,Business,BR-020,Withdrawal,24517,2025-05-13 11:21:30,Counter,456170,2374,"27.899824, 83.89022"
T104822,C11707,Business,BR-010,Withdrawal,82082,2024-04-30 09:44:23,Atm,193941,2841,"28.873131, 82.630602"
T104823,C10871,Current,BR-008,Transfer,10851,2024-08-10 21:25:08,Atm,153131,4219,"26.99134, 85.781601"
T104824,C10434,Savings,BR-019,Deposit,46318,2023-10-12 12:35:14,Internet,100864,8364,"29.58059, 80.930224"
T104825,C10178,Current,BR-009,Deposit,7452,2023-09-11 03:28:31,Atm,438938,8924,"29.742358, 86.045565"
T104826,C12581,Savings,BR-015,Transfer,79152,2024-09-26 23:32:44,Mobile Banking,149620,5701,"27.209063, 84.558006"
T104827,C11441,Savings,BR-008,Online Payment,88935,2025-02-09 15:06:02,Counter,409294,1314,"28.742476, 83.756349"
T104828,C12638,Savings,BR-001,Withdrawal,97593,2024-02-10 09:03:08,Internet,399635,8794,"28.80219, 87.022612"
T104829,C12732,Current,BR-011,Online Payment,29027,2025-05-18 19:41:30,Mobile Banking,167562,5581,"26.445332, 83.825452"
T104830,C11726,Business,BR-011,Transfer,41194,2024-10-26 11:38:01,Mobile Banking,208158,1186,"28.72975, 83.84921"
T104831,C11879,Current,BR-011,Transfer,54222,2023-08-07 14:55:36,Internet,116158,1561,"27.793367, 82.435047"
T104832,C12368,Business,BR-001,Online Payment,29593,2023-06-28 19:53:49,Qr,452976,3780,"26.572623, 86.124729"
T104833,C12573,Business,BR-020,Withdrawal,92347,2023-09-15 19:40:52,Internet,424553,3054,"27.912168, 80.406483"
T104834,C11465,Business,BR-002,Online Payment,73639,2025-01-25 19:03:08,Atm,2468,9360,"26.63801, 80.986057"
T104835,C10840,Business,BR-010,Online Payment,31807,2023-08-27 18:06:38,Mobile Banking,287453,2973,"26.213743, 80.846846"
T104836,C10537,Current,BR-020,Online Payment,68914,2024-12-23 10:56:16,Counter,460560,4612,"27.132999, 87.695347"
T104837,C11793,Current,BR-002,Deposit,7396,2025-05-11 19:03:37,Qr,484499,4800,"26.892467, 81.023586"
T104838,C11648,Business,BR-009,Transfer,25498,2023-10-10 04:23:57,Internet,73255,5882,"29.294842, 84.166315"
T104839,C10442,Savings,BR-017,Transfer,35942,2023-10-23 13:29:53,Qr,259078,2633,"29.593539, 86.921318"
T104840,C12516,Savings,BR-002,Online Payment,13361,2024-03-02 13:44:42,Internet,345043,2337,"28.766548, 80.96332"
T104841,C11049,Current,BR-005,Online Payment,76809,2024-08-02 18:08:21,Atm,29718,9061,"29.422411, 80.548575"
T104842,C10216,Business,BR-015,Deposit,96085,2023-07-08 18:02:16,Counter,226409,2773,"28.254526, 85.311591"
T104843,C12032,Business,BR-001,Withdrawal,56804,2024-03-29 19:39:57,Counter,240967,5942,"28.529667, 84.200792"
T104844,C11524,Current,BR-007,Withdrawal,67273,2024-12-07 12:20:25,Qr,169913,3532,"26.035589, 81.648135"
T104845,C12109,Current,BR-011,Online Payment,31881,2023-12-28 02:02:34,Mobile Banking,467764,3443,"29.583991, 80.998806"
T104846,C11341,Savings,BR-009,Withdrawal,13752 USD,2024-03-08 18:37:23,Mobile Banking,215637,6898,"28.158131, 83.162851"
T104847,C12066,Savings,BR-005,Deposit,5203,2024-08-27 18:32:00,Atm,440876,4373,"29.005466, 80.888874"
T104848,C11208,Current,BR-009,Deposit,25600,2024-12-20 06:02:14,Qr,369697,7863,"27.174681, 83.283953"
T104849,C10860,Current,BR-006,Deposit,35629,2024-10-22 03:27:04,Qr,313425,6616,"28.405996, 83.213889"
T104850,C10708,Business,BR-016,Transfer,18552,2024-11-08 21:09:10,Mobile Banking,376595,5511,"27.634026, 84.997463"
T104851,C12970,Business,BR-015,Deposit,49493,2023-11-11 09:52:13,Qr,248113,5686,"29.917025, 81.613611"
T104852,C12558,Current,BR-019,Transfer,31274,2024-09-18 07:29:25,Qr,263911,4302,"28.723221, 81.163808"
T104853,C10732,Savings,BR-010,Deposit,64550,2025-04-03 16:44:09,Qr,398111,3633,"27.113709, 87.011994"
T104854,C11776,Current,BR-018,Deposit,35536,2025-04-02 03:42:49,Internet,59026,6305,"26.967811, 84.642113"
T104855,C11564,Savings,BR-011,Transfer,47506,2024-09-06 23:49:30,Mobile Banking,381286,2195,"26.98711, 80.231227"
T104856,C11418,Current,BR-004,Deposit,63159,2025-01-21 08:06:22,Mobile Banking,43968,3183,"29.820916, 86.345329"
T104857,C12601,Business,BR-019,Online Payment,16054,2024-10-09 15:58:48,Counter,172169,5550,"27.668218, 81.428398"
T104858,C12656,Savings,BR-016,Online Payment,82822,2023-12-24 01:40:25,Atm,409548,2747,"27.968387, 80.925714"
T104859,C12275,Savings,BR-010,Deposit,12456,2024-02-08 07:06:51,Counter,146693,1324,"29.031472, 80.596802"
T104860,C12311,Business,BR-002,Deposit,98599,2023-09-03 18:14:18,Qr,77870,4190,"29.101252, 87.01223"
T104861,C11882,Current,BR-001,Transfer,2287,2023-11-27 22:16:43,Internet,19174,9021,"28.136942, 84.965739"
T104862,C11905,Business,BR-012,Online Payment,77343,2024-08-16 22:13:43,Internet,387501,9432,"27.055717, 85.976064"
T104863,C11392,Current,BR-007,Online Payment,35198,2024-01-24 05:27:23,Atm,362333,3654,"28.205325, 80.206409"
T104864,C12240,Savings,BR-018,Deposit,92571,2023-06-16 21:02:36,Atm,41502,4547,"27.55141, 83.247145"
T104865,C12535,Business,BR-004,Transfer,21325,2024-05-27 02:24:00,Counter,299818,3077,"28.997355, 84.118615"
T104866,C10850,Current,BR-003,Transfer,3706,2024-01-12 10:32:25,Internet,38260,4092,"28.296505, 86.098691"
T104867,C12217,Business,BR-016,Withdrawal,57720,2025-05-06 17:34:25,Qr,436714,9660,"28.110583, 83.278282"
T104868,C11439,Current,BR-014,Online Payment,32928,2024-04-20 17:34:47,Counter,199681,9875,"29.884783, 86.145886"
T104869,C10700,Current,BR-009,Online Payment,26589,2025-04-10 09:07:03,Counter,181536,6813,"28.932434, 86.057625"
T104870,C11071,Business,BR-020,Online Payment,14487,2024-04-07 16:53:21,Internet,72805,2365,"27.742212, 83.403555"
T104871,C12926,Current,BR-004,Deposit,69563,2023-09-09 13:13:01,Internet,196991,8199,"28.566849, 80.999109"
T104872,C12893,Business,BR-013,Deposit,71932,2025-01-22 04:57:08,Internet,260636,6995,"27.069199, 86.031618"
T104873,C12369,Business,BR-001,Transfer,96080,2024-10-10 11:38:59,Counter,186541,1541,"26.515858, 85.046579"
T104874,C12972,Savings,BR-002,Online Payment,2691,2025-01-24 16:12:57,Internet,18194,2099,"26.762219, 85.163052"
T104875,C10903,Savings,BR-012,Online Payment,48616,2024-07-17 16:42:10,Counter,158883,7606,"27.125807, 83.807855"
T104876,C11869,Current,BR-004,Online Payment,91783,2024-10-19 23:22:14,Mobile Banking,335521,1495,"28.60854, 85.059845"
T104877,C10553,Current,BR-008,Deposit,62161,2024-06-14 20:04:04,Mobile Banking,131864,8621,"29.031867, 81.610881"
T104878,C10521,Business,BR-010,Transfer,66836,2023-12-30 09:59:21,Mobile Banking,44723,9081,"27.826509, 87.041213"
T104879,C12922,Savings,BR-015,Withdrawal,81357,2024-05-28 05:24:55,Qr,232408,4868,"28.233665, 81.48219"
T104880,C12575,Savings,BR-016,Online Payment,61853,2024-07-26 14:23:30,Qr,469451,5189,"26.286052, 85.944267"
T104881,C12569,Current,BR-015,Online Payment,84874 USD,2025-01-04 17:32:00,Mobile Banking,243113,2043,"26.466244, 83.979453"
T104882,C10377,Current,BR-004,Deposit,11187,2024-11-12 08:46:43,Counter,77298,1453,"28.868283, 85.406783"
T104883,C10682,Current,BR-019,Deposit,30916,2025-02-17 14:20:41,Qr,60238,8405,"26.496286, 86.800046"
T104884,C10262,Savings,BR-002,Deposit,23508,2024-11-10 19:37:37,Counter,260425,9854,"27.594214, 87.202386"
T104885,C12611,Savings,BR-011,Online Payment,236,2023-06-10 06:16:22,Atm,106433,4184,"26.239745, 85.301015"
T104886,C11501,Current,BR-009,Transfer,17513,2024-12-10 08:34:55,Qr,108092,9114,"28.638042, 82.077005"
T104887,C10090,Current,BR-017,Transfer,59600,2024-07-09 16:03:56,Qr,265291,3081,"26.885222, 87.248121"
T104888,C11876,Current,BR-013,Deposit,84614,2024-08-19 12:15:04,Qr,230991,7426,"29.859335, 86.226979"
T104889,C12620,Savings,BR-011,Deposit,56458,2024-12-18 04:58:03,Counter,493467,5842,"27.08039, 82.582874"
T104890,C12964,Business,BR-014,Withdrawal,66297,2025-05-25 01:51:49,Qr,301589,5250,"27.006821, 82.408884"
T104891,C10721,Current,BR-015,Deposit,92889,2025-05-16 07:49:07,Counter,185875,3819,"27.661614, 80.32925"
T104892,C12140,Current,BR-012,Withdrawal,92520,2024-01-08 13:02:55,Counter,193180,1954,"28.488239, 82.528584"
T104893,C12124,Business,BR-001,Online Payment,32954,2025-05-01 03:20:04,Mobile Banking,107170,6098,"26.883289, 83.504673"
T104894,C11098,Current,BR-015,Transfer,76340,2024-06-04 19:24:12,Counter,396229,4133,"29.113011, 83.044035"
T104895,C10752,Savings,BR-010,Transfer,90163,2024-05-30 07:41:22,Internet,348761,7528,"26.587952, 81.429674"
T104896,C11151,Current,BR-013,Deposit,16422,2024-10-04 10:58:08,Internet,214482,9119,"28.043423, 85.444713"
T104897,C10234,Current,BR-005,Deposit,7068,2023-09-30 04:28:36,Atm,316646,8107,"27.982517, 85.290495"
T104898,C12171,Savings,BR-011,Withdrawal,27618,2024-02-17 08:47:39,Mobile Banking,118116,6099,"27.575692, 83.844024"
T104899,C12554,Business,BR-008,Withdrawal,52025,2024-07-04 00:10:25,Internet,300899,1099,"27.786773, 80.812515"
T104900,C11657,Current,BR-019,Deposit,59948,2024-07-12 15:56:06,Atm,140805,7338,"29.377055, 83.36212"
T104901,C12756,Savings,BR-012,Transfer,93522,2024-05-27 12:45:04,Mobile Banking,272623,8520,"28.293124, 83.775485"
T104902,C10754,Current,BR-003,Transfer,1800 USD,2023-09-19 10:36:29,Qr,76361,2699,"28.820355, 83.069956"
T104903,C12063,Current,BR-015,Withdrawal,93882,2024-06-01 04:35:08,Internet,153376,3913,"26.417781, 83.517035"
T104904,C11770,Savings,BR-012,Withdrawal,23299,2023-10-07 11:41:42,Atm,429910,5136,"28.283521, 80.473473"
T104905,C12732,Savings,BR-009,Transfer,44689,2024-09-26 04:45:21,Atm,125232,5383,"28.166547, 86.131802"
T104906,C10707,Savings,BR-016,Online Payment,32215,2023-09-26 19:32:20,Atm,368730,2714,"27.758221, 81.525889"
T104907,C10557,Current,BR-017,Online Payment,62034,2023-10-16 20:20:44,Mobile Banking,82171,8148,"28.745224, 82.892714"
T104908,C10526,Current,BR-007,Deposit,54416,2023-08-17 13:58:27,Mobile Banking,377295,6999,"28.495376, 82.207426"
T104909,C10054,Current,BR-007,Online Payment,5620,2025-01-30 17:58:01,Internet,87296,9283,"27.398777, 81.046842"
T104910,C12477,Business,BR-017,Transfer,36555,2023-06-15 02:03:58,Internet,141562,9718,"28.147473, 82.422315"
T104911,C11181,Business,BR-018,Deposit,86565,2024-11-22 19:56:41,Mobile Banking,153324,5018,"26.052948, 87.029383"
T104912,C10904,Current,BR-017,Online Payment,41705,2023-10-06 15:21:08,Mobile Banking,499506,1482,"29.383754, 84.745326"
T104913,C10475,Current,BR-005,Transfer,15055,2023-07-30 22:30:12,Mobile Banking,138934,9297,"28.729778, 86.350617"
T104914,C10849,Savings,BR-012,Withdrawal,44149,2023-12-25 07:53:16,Counter,242535,6138,"27.797065, 87.11027"
T104915,C12485,Savings,BR-018,Transfer,14017,2023-07-13 21:09:44,Counter,333103,7434,"27.683669, 86.371138"
T104916,C11485,Savings,BR-020,Online Payment,70393,2023-08-22 07:01:12,Atm,404666,5828,"27.63796, 85.195229"
T104917,C10603,Savings,BR-007,Deposit,78681,2024-12-13 09:39:47,Atm,319166,8864,"26.908412, 80.02313"
T104918,C11206,Current,BR-009,Online Payment,65025,2023-09-09 06:27:19,Internet,259970,5772,"26.595157, 87.008784"
T104919,C11785,Business,BR-018,Deposit,70369,2023-08-04 06:37:23,Atm,325135,9554,"27.579586, 86.749047"
T104920,C12077,Business,BR-010,Online Payment,31054,2024-08-15 10:10:50,Internet,172999,3257,"29.538197, 84.439076"
T104921,C11557,Current,BR-001,Online Payment,96771 USD,2023-05-30 16:05:19,Qr,232449,8134,"29.340286, 86.756119"
T104922,C11312,Business,BR-019,Transfer,72717,2024-06-18 14:26:43,Counter,482306,2286,"27.23635, 86.216013"
T104923,C10697,Savings,BR-002,Transfer,41558,2024-09-24 10:21:43,Mobile Banking,312997,2171,"26.998719, 85.608401"
T104924,C10399,Current,BR-007,Deposit,89137 USD,2023-11-29 06:01:20,Mobile Banking,32826,1259,"27.726166, 82.174331"
T104925,C12136,Savings,BR-009,Transfer,21213,2024-03-07 01:07:09,Internet,306023,5657,"26.895568, 86.085259"
T104926,C10127,Current,BR-009,Deposit,90326,2024-05-04 13:50:16,Counter,189337,3964,"27.285619, 85.190023"
T104927,C12288,Savings,BR-013,Online Payment,44039,2023-11-14 12:46:48,Mobile Banking,73361,9406,"29.578612, 86.646967"
T104928,C12000,Business,BR-013,Withdrawal,29445,2024-10-31 12:19:22,Atm,241028,4273,"26.42594, 86.464591"
T104929,C12210,Current,BR-008,Deposit,46413,2024-09-21 01:58:38,Mobile Banking,341134,5408,"26.369699, 86.445889"
T104930,C10461,Current,BR-002,Online Payment,92465,2025-04-11 18:35:16,Mobile Banking,352931,3125,"27.67537, 81.761642"
T104931,C11779,Business,BR-009,Deposit,69266,2024-07-09 21:36:41,Counter,218256,8769,"26.387672, 86.151527"
T104932,C11630,Business,BR-012,Online Payment,47961,2025-05-02 05:40:35,Atm,41736,7750,"28.638566, 85.33324"
T104933,C11935,Current,BR-008,Online Payment,97506,2023-07-07 19:07:44,Atm,287674,3004,"29.10473, 85.004103"
T104934,C11374,Current,BR-012,Withdrawal,49398,2023-08-02 23:43:13,Atm,210124,6146,"26.901821, 84.325734"
T104935,C11476,Savings,BR-015,Online Payment,47321,2024-12-26 12:38:26,Internet,179130,1091,"27.380359, 82.210789"
T104936,C12039,Savings,BR-011,Deposit,45042,2023-07-18 10:24:02,Qr,107080,4675,"29.675995, 87.34488"
T104937,C10210,Current,BR-011,Deposit,3553,2023-12-02 08:45:38,Counter,468310,7291,"26.772744, 82.561287"
T104938,C11933,Savings,BR-007,Online Payment,55035,2023-09-30 20:58:15,Mobile Banking,337399,2283,"27.393656, 82.699388"
T104939,C10868,Savings,BR-001,Online Payment,43470,2024-10-01 15:53:21,Qr,136958,2466,"29.198873, 80.903327"
T104940,C12533,Business,BR-014,Withdrawal,8428,2025-04-06 20:16:26,Mobile Banking,389742,6474,"28.245846, 85.572643"
T104941,C12919,Current,BR-007,Deposit,15634,2023-09-07 13:24:12,Mobile Banking,225793,4611,"27.64976, 85.374957"
T104942,C10282,Business,BR-015,Withdrawal,85380,2023-06-17 20:45:34,Qr,119623,5158,"26.950677, 81.52455"
T104943,C11495,Savings,BR-007,Withdrawal,85025 USD,2025-03-20 23:09:18,Atm,300531,5596,"26.493432, 81.241342"
T104944,C12070,Business,BR-008,Withdrawal,36420,2024-08-27 03:35:17,Internet,153647,3029,"27.003816, 80.631161"
T104945,C12214,Business,BR-012,Deposit,49270,2024-05-18 16:12:23,Atm,113260,2795,"26.266693, 80.881566"
T104946,C12397,Current,BR-014,Deposit,80301,2024-12-21 02:07:52,Internet,433859,8376,"27.509394, 84.993596"
T104947,C12279,Current,BR-012,Deposit,8740,2024-08-06 17:36:19,Counter,404316,2564,"26.48187, 84.343247"
T104948,C10176,Business,BR-009,Online Payment,91157,2024-07-21 03:31:51,Qr,454572,4162,"26.693716, 82.594306"
T104949,C12213,Savings,BR-003,Deposit,30149,2024-02-03 10:53:11,Atm,402072,2763,"26.89849, 83.527129"
T104950,C10904,Business,BR-007,Transfer,5718,2025-02-10 07:09:22,Mobile Banking,432385,1605,"27.794338, 82.78393"
T104951,C10293,Savings,BR-008,Withdrawal,56153,2024-10-25 00:35:12,Internet,423020,9332,"29.829498, 83.944803"
T104952,C12163,Current,BR-007,Withdrawal,2020,2024-10-05 05:08:47,Mobile Banking,167862,4190,"26.920988, 85.042536"
T104953,C12672,Business,BR-001,Deposit,44037,2023-09-27 04:53:12,Atm,294132,4652,"29.246385, 85.90517"
T104954,C10059,Business,BR-003,Deposit,69824,2023-12-23 13:14:21,Internet,339592,2671,"28.135105, 87.476609"
T104955,C12433,Current,BR-020,Deposit,12307,2025-01-16 12:48:20,Counter,432722,4343,"29.671337, 81.413772"
T104956,C12485,Savings,BR-018,Transfer,65874,2024-04-26 11:06:30,Counter,376574,1707,"27.571103, 82.254875"
T104957,C10731,Savings,BR-003,Withdrawal,33072,2024-09-30 03:16:07,Internet,219976,6219,"27.964346, 84.149031"
T104958,C10107,Business,BR-019,Withdrawal,10899,2024-04-03 03:04:34,Counter,461522,4108,"26.662006, 84.646755"
T104959,C12713,Business,BR-004,Deposit,71188,2024-10-06 12:45:47,Qr,406521,7613,"29.817633, 80.355394"
T104960,C11044,Current,BR-015,Withdrawal,29016,2024-03-12 22:26:09,Counter,142041,5577,"26.534386, 80.417342"
T104961,C12958,Business,BR-003,Deposit,70563,2023-09-01 21:15:51,Atm,275548,8142,"28.740575, 81.030181"
T104962,C10771,Savings,BR-004,Deposit,93600,2024-06-12 22:02:33,Mobile Banking,403205,1221,"28.162718, 80.025658"
T104963,C11043,Current,BR-008,Online Payment,76800,2024-08-07 21:29:40,Counter,459521,5792,"28.484674, 84.112263"
T104964,C10191,Current,BR-012,Transfer,37258,2024-01-10 12:49:26,Internet,430199,3106,"28.498066, 81.769852"
T104965,C12158,Savings,BR-005,Deposit,84707,2023-08-19 17:24:26,Counter,242356,9115,"28.802034, 80.44975"
T104966,C11921,Business,BR-016,Deposit,71796,2023-08-09 12:03:27,Qr,171534,8151,"28.100486, 86.341962"
T104967,C11327,Current,BR-017,Online Payment,61610,2023-07-27 19:36:43,Atm,282504,2137,"27.737004, 87.47559"
T104968,C10673,Current,BR-010,Online Payment,58792,2025-05-15 11:45:19,Qr,348801,9671,"28.384331, 87.337352"
T104969,C10821,Current,BR-015,Withdrawal,61844 USD,2023-08-06 01:38:10,Internet,420503,6145,"27.595872, 84.978798"
T104970,C11625,Business,BR-020,Deposit,15910,2025-03-20 12:13:06,Mobile Banking,197544,8501,"29.161131, 80.929543"
T104971,C12281,Business,BR-002,Deposit,5226,2024-12-02 07:41:13,Internet,247512,5211,"27.19602, 86.96008"
T104972,C10212,Business,BR-014,Online Payment,30109,2025-01-28 12:38:37,Internet,241037,4464,"29.345414, 80.48593"
T104973,C11911,Business,BR-014,Deposit,99220,2023-09-19 22:58:02,Mobile Banking,455529,8174,"29.312949, 85.339846"
T104974,C11219,Business,BR-005,Transfer,91032,2024-06-08 13:34:45,Internet,35160,1222,"26.223118, 87.623657"
T104975,C12094,Business,BR-020,Withdrawal,292,2025-03-14 13:21:12,Counter,269933,6227,"27.287054, 86.546688"
T104976,C10792,Savings,BR-019,Deposit,36513,2023-12-12 21:44:43,Qr,159253,6814,"27.199304, 86.000629"
T104977,C12268,Savings,BR-002,Transfer,12916,2024-04-27 07:23:17,Counter,146457,6463,"28.017645, 86.130095"
T104978,C11628,Current,BR-002,Deposit,39182,2024-07-29 04:26:41,Qr,345741,7629,"28.59973, 84.344359"
